family_name	first_name	other_name	Count
NA	NA	Gallodier, Louis,;Piccinni, Niccolò,;Lalin, Lars Samuelsson,;Ristell, Adolf Fredrik	1
NA	NA	Kreutzer, Rodolphe,;Björn, Didric Gabriel	1
NA	NA	Lessing, Gotthold Ephraim,;Rochon de Chabannes, Marc Antoine Jacques,;Björn, Didric Gabriel	1
NA	NA	Uttini, Francesco Antonio,;Gallodier, Louis,;Zibet, Christoffer Bogislaus	1
NA	NA	Grétry, André,;Manderström, Christopher	1
NA	NA	Gallodier, Louis,;Frossard, Louis,;Berton, Pierre Montan,;Trial, Jean Claude,;Manderström, Christopher	1
Åström	Johan	NA	1
Craelius	Carl Magnus	NA	1
NA	NA	Fuzelier, Louis,;Lindahl, Peter	1
Orneval	d'	NA	1
NA	NA	Lemierre d'Argy, Auguste Jacques,;Nordforss, Carl Gustaf	1
NA	NA	Haeffner, Johann Christian Friedrich,;Terrade, Federico Nadi,;Sparrschöld, Nils Birger	1
NA	NA	Dalayrac, Nicolas,;Rosenheim, Wilhelm Fredrik Joachim von	1
NA	NA	Jouy, Étienne de,;Esménard, Joseph Alphonse,;Spontini, Gaspare,;Granberg, Per Adolf	1
Wijnbladh	Johan Jakob	NA	1
Silfversparre	Carolina Albertina	NA	1
Holberg	Ludvig	NA	1
NA	NA	Holberg, Ludvig,;Lilliestierna, Arvid	1
NA	NA	Forgeot, Nicolas Julien,;Grétry, André,;Envallsson, Carl	1
NA	NA	Lourdet de Santerre, Jean Baptiste,;Voisenon, Claude Henri de Fusée de,;Öhrwall, Nils	1
NA	NA	Favart, Charles Simon,;Sody, Carlo;Envallsson, Carl	1
NA	NA	Sody, Carlo,;Envallsson, Carl Magnus	1
NA	NA	Étienne, Charles Guillaume,;Nordforss, Carl Gustaf,;Isouard, Nicolo,;Isouard, Nicolò,;Nordforss, Carl Gustaf	1
Creuzé de Lesser	Augustin François	NA	1
NA	NA	Gluck, Christoph Willibald von,;Uttini, Francesco Antonio,;Rothman, Göran	1
NA	NA	Brueys, David Augustin de,;Berghult, Johan	1
NA	NA	Bouilly, Jean Nicolas,;Pain, Joseph Marie,;Kotzebue, August von,;Remmer, Johan Eric	1
NA	NA	Walter, Thomas Christian,;Gallodier, Louis,;Flintberg, Carl Henric	1
NA	NA	Duni, Egidio Romualdo,;Björn, Didric Gabriel	1
NA	NA	Anseaume, Louis,;Duni, Egidio Romualdo,;Envallsson, Carl	1
NA	NA	Grétry, André,;Envallsson, Carl	1
NA	NA	Boutet de Monvel, Jacques Marie,;Dalayrac, Nicolas,;Envallsson, Carl	1
NA	NA	Anseaume, Louis,;Duni, Egidio Romualdo, 1709-1775;Envallsson, Carl	1
NA	NA	Pujoulx, Jean Baptiste,;Nordforss, Carl Gustaf	1
NA	NA	Moore, Edward,;Saurin, Bernard Joseph,;Lindgren, Hans Axel	1
NA	NA	Boutet de Monvel, Jacques Marie,;Ahlgrén, Johan Samuel	1
NA	NA	Picard, Louis Benoît,;Schiller, Friedrich von,;Altén, Mårten	1
NA	NA	Molière,;Remmer, Johan Eric	1
NA	NA	Sedaine, Michel Jean,;Monsigny, Pierre Alexandre de,;Envallsson, Carl	1
NA	NA	Federico, Gennaro Antonio,;Envallsson, Carl,;Pergolesi, Giovanni Battista	1
Hedlund	Carl Adolf	NA	1
NA	NA	Kotzebue, August von,;Imnelius, Johan Olof	1
Åbergsson	Johan Ludvig	NA	1
Dalayrac	Nicolas	NA	1
NA	NA	Kratter, Franz,;Forssman,.	1
Åkerberg	C. G	NA	1
NA	NA	Steigentesch, August von,;Duval, Alexandre,;Cornelius, Henrik Magnus	1
NA	NA	Beaunoir, Alexandre Louis Bertrand Robineau, dit de,;Hjortsberg, Lars	1
NA	NA	Kotzebue, August von,;Cornelius, Henrik Magnus	1
NA	NA	Weber, Carl Maria von,;Lindeberg, Anders	1
NA	NA	Jouy, Étienne de,;Spontini, Gaspare,;Lindeberg, Anders	1
NA	NA	Jouy, Étienne de,;Pontin, Magnus af	1
NA	NA	Huber, Franz Xaver,;Winter, Peter von,;Nordforss, Carl Gustaf	1
Borgström	Ludvig	NA	1
NA	NA	Goethe, Johann Wolfgang von,;Rancken, Engelbrekt	1
Wennberg	Carl Fredrik	NA	1
NA	NA	Grillparzer, Franz,;Djurström, Erik Wilhelm	1
Genlis	Stéphanie Félicité	NA	1
NA	NA	Fabre d'Eglantine, Philippe François Nazaire,;Remmer, Johan Eric	1
NA	NA	Étienne, Charles Guillaume,;Kullberg, Herman Anders	1
NA	NA	Molière,;Wadström, Carl Gustaf	1
NA	NA	Diderot, Denis,;Nordforss, Carl Gustaf,;Arosén, Elis	1
NA	NA	Destouches,;Remmer, Johan Eric	1
NA	NA	Candeille, Amélie Julie.;Björn, Didric Gabriel	1
Schulzen	Hedvig	NA	1
NA	NA	Brandes, Johann Christian,;Björn, Didric Gabriel	1
NA	NA	Bouilly, Jean Nicolas,;Widerberg, Andreas	1
NA	NA	Beaumarchais, Pierre Augustin Caron de,;Pilgren, Daniel Engelbert	1
NA	NA	Carling, Olof,;Strinnholm, Anders Magnus	1
Phragmén	Andreas	NA	1
NA	NA	Philidor, François André Danican,;Stenborg, Carl,;Envallsson, Carl Magnus	1
NA	NA	Monsigny, Pierre Alexandre de,;Envallsson, Carl,;Stenborg, Carl	1
NA	NA	Anseaume, Louis,;Duni, Egidio Romualdo,;Stenborg, Carl	1
NA	NA	Händel, Georg Friedrich,;Eklund, Carl,;Gripenhielm, Edmund	1
Pergolesi	Giovanni Battista	NA	1
Schneider	Friedrich	NA	1
NA	NA	Händel, Georg Friedrich,;Leenberg, Axel Daniel	1
Beethoven	Ludwig van	NA	1
Reichenbach	Carl Fredric	NA	1
NA	NA	Flintberg, Carl Henric,;Manderström, Christopher	1
NA	NA	Cahusac, Louis de,;Frigel, Pehr	1
NA	NA	Marsollier des Vivetières, Benoît Joseph,;Dalayrac, Nicolas,;Nordforss, Carl Gustaf	1
NA	NA	Diodati, Giuseppe Maria.;Dubuisson, Pierre Ulric,;Nordforss, Carl Gustaf	1
NA	NA	Åhlström, Olof,;Didelot, Charles-Louis	1
NA	NA	Vogler, Georg Joseph,;Gallodier, Louis	1
NA	NA	Envallsson, Carl Magnus,;Grétry, André	1
Gossec	François Joseph	NA	1
Ferriére	Alexandre de	NA	1
Monsigny	Pierre Alexandre de	NA	1
NA	NA	Piis, Antoine Pierre Augustin de,;Barré, Pierre Yves	1
NA	NA	Quétant, Antonine François,;La Ribardière, de.;Kohaut, Josef,;Envallsson, Carl	1
NA	NA	Favart, Charles Simon,;Voisenon, Claude Henri de Fusée de,;Envallsson, Carl	1
NA	NA	Voisenon, Claude Henri de Fusée de,;Envallsson, Carl Magnus	1
Kullberg	Anders af	NA	1
NA	NA	Grillparzer, Franz,;Bergius, Olof Erik	1
Bunge	Mårten	NA	1
Engel	Johann Jacob	NA	1
NA	NA	Kauer, Ferdinand,;Djurström, Erik Wilhelm	1
NA	NA	Boieldieu, François Adrien,;Wetterstedt, Niklas Joakim af	1
Hjortsberg	Lars	NA	1
NA	NA	Dancourt,;Wadenstierna, Carl Eric	1
NA	NA	Byron, George Gordon,;Thomander, Johan Henrik	1
Darelli	Isak af	NA	1
NA	NA	Beaumarchais, Pierre Augustin Caron de,;Björn, Didric Gabriel	1
NA	NA	Babo, Franz Joseph Marius von,;Envallsson, Carl	1
NA	NA	Audinot, Nicolas Médard,;Quétant, Antonine François,;Philidor, André Danican,;Envallsson, Carl	1
NA	NA	Haydn, Joseph,;Silverstolpe, Gustaf Abraham	1
Winter	Peter von	NA	1
NA	NA	Neukomm, Sigismund,;Dunckel, Dorothea	1
NA	NA	De la Gardie, Jacob,;Silverstolpe, Fredrik Samuel	1
Åkerman	Catharina	NA	1
Naumann	Johann Gottlieb	NA	1
NA	NA	Oxenstierna, Johan Gabriel,;La Bourdonnière	1
Lilliestierna	Arvid	NA	1
NA	NA	Chamfort, Sébastien-Roch-Nicolas de,;Holmstedt, Anna Sofia	1
NA	NA	Ohl,;Lindahl, Peter	1
Carey	André Isidore	NA	1
NA	NA	Carey, André Isidore.;Kreutzer, Rodolphe	1
NA	NA	Carey, André Isidore.;Persuis, Louis Luc Loiseau de	1
Carey	André	NA	1
Deland	Louis Joseph Marie	NA	1
Goldsmith	Oliver	NA	1
NA	NA	Biancolelli, Pierre François,;Romagnesi, Jean-Antoine,;Stenborg, Carl	1
NA	NA	Grétry, André,;Kellgren, Johan Henric,;Ristell, Adolf Fredrik,;Edelcrantz, Abraham Niclas	1
Nordforss	C. G	NA	1
NA	NA	Nordforss, Carl Gustaf,;Du Puy, Edouard	1
Boissy	Louis de	NA	1
NA	NA	Boutet de Monvel, Jacques-Marie,;Dalayrac, Nicolas	1
Olthoff	Christian von	NA	1
NA	NA	Palmberg	1
Lantier	Étienne François de	NA	1
NA	NA	Bourgoin Le Romain, Germain Louis.;Landé, Jean Baptiste	1
NA	NA	Kraus, Joseph Martin,;Haeffner, Johann Christian Friedrich	1
NA	NA	Kraus, Joseph Martin,;Terrade, Federico Nadi	1
NA	NA	Johnsen, Hinrich Philip,;Uttini, Francesco Antonio,;Adlerbeth, Gudmund Jöran	1
Rousseau	Jean-Baptiste	NA	1
NA	NA	Laujon, Pierre,;Johnsen, Hinrich Philip,;Gallodier, Louis,;Adlerbeth, Gudmund Jöran	1
NA	NA	Holberg, Ludvig,;Stagnell, Johan	1
NA	NA	Goldoni, Carlo,;Envallsson, Carl	1
NA	NA	Radet, Jean Baptiste,;Dalayrac, Nicolas,;Envallsson, Carl	1
NA	NA	Poinsinet, Antoine Alexandre Henri,;Philidor, François André Danican,;Envallsson, Carl	1
NA	NA	Gori, Antonio.;Framéry, Nicolas Étienne,;Sacchini, Antonio,;Envallsson, Carl	1
NA	NA	Möller, Heinrich Ferdinand,;Envallsson, Carl	1
NA	NA	Babo, Franz Joseph Marius von,;Altén, Mårten	1
Iffland	August Wilhelm	NA	1
Piis	Antoine Pierre Augustin de	NA	1
NA	NA	Stephanie, Gottlieb,;Zander, Johan David,;Envallsson, Carl	1
Philidor	François André Danican	NA	1
NA	NA	Pigault-Lebrun,;Björn, Didric Gabriel	1
Schindler	Benedictus	NA	1
NA	NA	Calderón de la Barca, Pedro,;Collot d'Herbois, Jean-Marie,;Björn, Didric Gabriel	1
NA	NA	Brömel, Wilhelm Heinrich,;Altén, Mårten	1
NA	NA	Andersson, Johan Gunnar,;Nordenskjöld, Otto	1
NA	NA	Hanson, Wänne,;Hellberg, Erik;Langseth, Sture,;Larsson, Rune;Nilsson, Per Eric;Wiberg, Lars Å.	1
NA	NA	Österdahl, Herman;Hansson, Per Albin,;Möller, Gustav,;Ström, Fredrik	1
Nordström	Aina	NA	1
NA	NA	Follin, Kurt;Gerlach Richter, A.;Svenander, Lennart	1
Norring	Victor	NA	1
Kellgren	A. G	NA	1
NA	NA	De Geer, Gerard,;Svedmark, E.	1
NA	NA	Högbom, A. G.;Lundbohm, Hjalmar	1
NA	NA	Jönsson, J.;Henning, Ernst	1
NA	NA	V	1
De Geer	Louis	NA	1
NA	NA	Westin, Henric,;Hugo, Victor	1
Westin	Henrik	NA	1
Ståhl	Axel I	NA	1
Sparre	Sigge	NA	1
Wäyrynen	P	NA	1
NA	NA	Sjöblad, Thelma;Lundenius, Leo	1
NA	NA	Byström, Dan,;Carlsson, Beyron	1
NA	NA	Boström, Christopher Jacob,;Hartmansdorff, August von,;Fries, Samuel Andreas,;Klockhoff, Daniel,;Kylén, Hjalmar	1
Jansson	Signe	NA	1
Forssell	K. B. J	NA	1
NA	NA	Nordström, Simon,;Kastman, Carl	1
Hellström	Th	NA	1
Bagge	A. H	NA	1
Rubenson	Semmy	NA	1
Bruhn	A. Th	NA	1
Thersner	Thora	NA	1
Erdtman	Gunnar	NA	1
NA	NA	Kindbom, A. F.;Ekstam, F. G.	1
Horn	O. W. von	NA	1
Hammerich	Martin	NA	1
Menge	Rudolf	NA	1
NA	NA	Ehrenborg, E.;Liedholm, N.	1
NA	NA	Pettersson, E. W.;Schulthess, Ferdinand	1
Schoultz	Eduard von	NA	1
Wahlund	M. Carl	NA	1
Bursell	Bernhard Salomon	NA	1
Westman	K. G	NA	1
Konst	Johan Jacob	NA	1
Huss	C. J	NA	1
NA	NA	Aronson, Gustav Axel Emil,;Carlstedt, Aldo	1
Foxes	Charles	NA	1
Pachta	Jan	NA	1
Van Alfen	Nelly	NA	1
NA	NA	Bergström, Kurt;Larson, Gustaf	1
Melin	Gustaf	NA	1
NA	NA	Mozart, Wolfgang Amadeus,;Bring, S. C.;Schikaneder, Emanuel	1
Nordlund	J.-O	NA	1
Eklund	Pehr Bernhard	NA	1
NA	NA	Åberg, Emil,;Bergström, Ellen	1
NA	NA	Keyser, Hilda Fredrika,;Hellqvist, Carl Gustaf	1
NA	NA	Keyser, Hilda Fredrika,;Larsson, Carl	1
Jæger	J	NA	1
Irwing	W	NA	1
NA	NA	Modin, Johan Engelbrekt;Sundén, Daniel Anton	1
NA	NA	Witt, Henriette de;Bawr, Alexandrine Sophie Coury de	1
NA	NA	Souvestre, Émile,;Colomb, J.	1
Foa	Eugénie	NA	1
NA	NA	Schück, Henrik;Lundahl, Nils,;Noreen, Adolf	1
Bengtsson	Sv	NA	1
Lämgren	Lars	NA	1
Litzén	Albin	NA	1
Dalin	Alfred	NA	1
NA	NA	Holzer, C.;Lind, Josef	1
Borelius	Hilma	NA	1
Holm	Albin	NA	1
Isberg	Hagbard	NA	1
Hodges	F	NA	1
NA	NA	Dahlberg, Nils;Fors, Åke;Forsberg, Börje;Möller, Gustav,;Ström, Fredrik,;Svensson, Gösta A.,;Wessel, Nils;Wickman, Carl Gustaf Teodor,;Ziesnitz, Karl Magnus	1
Bratt	John Christian	NA	1
Billengren	Ehrenfried	NA	1
Schimmel	H. J	NA	1
Bergius	C	NA	1
NA	NA	Kolthoff, Gustaf,;Gylling, C. O.;Winter, Reinhold	1
Andersson	Fredr	NA	1
Hedrén	Tore	NA	1
NA	NA	Scheele, F. v.;Ménégoz, E.;Fries, Samuel Andreas	1
NA	NA	Niebergall, F.;Segerstedt, Torgny,;Fries, Samuel Andreas	1
NA	NA	Muusses, Martha A.;Karlfeldt, Erik Axel	1
Butler	J. H	NA	1
Dahlgren	Karl	NA	1
Feilitzen	Carl v	NA	1
NA	NA	Roosval, Albin,;Miethe, Adolf	1
Thaning	Kristine	NA	1
Struve	Lina	NA	1
Segelcke	Th	NA	1
Wennerberg	Sune G:son	NA	1
Cramer	Rie	NA	1
NA	NA	Pihl, Axel,;Eriksson, Jakob	1
NA	NA	Lundahl, Nils,;Tynell, Lars	1
NA	NA	Lövestam, Evald,;Odeberg, Hugo,;Rydqvist, Viktor;Starfelt, Eric	1
Adèrn	E. A	NA	1
Behm	P. P	NA	1
Lindberg	Lars	NA	1
Fürstenberg	Arthur	NA	1
Nordin	Walborg	NA	1
Tebelius	Bo	NA	1
NA	NA	Bergström, K. L.;Söderblom, Nathan	1
NA	NA	Atterbom, Ebba,;Proessdorf, Alfred	1
NA	NA	Lundgren, S. Ivar;Lindström, Fritz B.	1
NA	NA	Anderson, C.;Carlsson, Fredrik;Erbom, Kai;Lindblad, Johan,;Löwenthal, Jakob;Nylinder, G.	1
Sandholm	Birger	NA	1
NA	NA	Barthel, Sven,;Barthel, Christian	1
Engström	Lars	NA	1
NA	NA	Heckscher, Eli F.,;Montgomery, Arthur,;Gabrielsson, Assar	1
Lagerbielke	Lina	NA	1
NA	NA	Jansson, Sam;Beckman, Bjarne;Lenner, Arne	1
NA	NA	Buzzi, Willy,;Hjertén, Hanserik,;Häggbom, Råland;Lindgren, Arne;Lunnestam, Henry;Oldin, Gunnar	1
NA	NA	Hersteinn Pálsson	1
Egberg	Erik	NA	1
Kovalenski	M	NA	1
NA	NA	Howitt, Mary Botham,;Bremer, Fredrika	1
NA	NA	Larsson, Carl,;Shaw, Clement B.	1
NA	NA	Suetonius,;Vallquist, Kurt	1
NA	NA	Bergman, Sigge,;Rimfors, Olle	1
Dyhlén	Gunnar	NA	1
NA	NA	Dyhlén, Gunnar;Rimfors, Olle	1
NA	NA	Wagnsson, Ruben,;Elgeskog, Justus	1
Ekman	P. N	NA	1
NA	NA	Hesselman, Bengt,;Lamm, Martin	1
Bjerkén	Pehr af	NA	1
Avenstrup	Å. Eskil	NA	1
NA	NA	Sjöman, Elsa,;Sidh, Birgitta,;Ekegårdh, Edith,;Kirste, Anna	1
NA	NA	Lindbom, Oscar;Andreen, Andrea,;Berglund, Hilding	1
Svartz	Nanna	NA	1
Bergmark	Gustaf	NA	1
Jacobæus	H. C	NA	1
NA	NA	Ruus, N.;Järvesoo, E.	1
Seberg	Albert	NA	1
NA	NA	Claes¨on, Axel,;Edfelt, Johannes	1
Wisén	Theodor	NA	1
Hagström	Kata	NA	1
NA	NA	Leffler, Anne Charlotte,;Roos, Mathilda,;Strindberg, August,;Almqvist, Carl Jonas Love	1
Nilsson	Birger	NA	1
Nanneson	Ludvig	NA	1
NA	NA	Nordin, Valborg;Giertz, Greta	1
Björkquist	Oswald	NA	1
NA	NA	Moe, Louis,;Gyllander, Hugo;Wendell, Henning	1
NA	NA	Carlsson, John Erik;Elander, Margit;Lorén, John	1
Floderus	Sven	NA	1
Heimer	Helge	NA	1
NA	NA	Hellström, Nils;Göthlin, Gustaf F.	1
NA	NA	Hellström, Nils;Westin, G.;Holtz, H.;Lindström, A.	1
NA	NA	Hellström, Nils;Odin, Martin	1
Wennström	Iris	NA	1
NA	NA	Schager, Ingeborg,;Hulin, Gunhild	1
Lassez	M	NA	1
Pérez	Ruben	NA	1
NA	NA	Northrop, Henry Davenport;Schön, Anders	1
NA	NA	Althin, Lennart,;Andersson, Kaj,;Greitz, Bernhard,;Lindberg, Hugo	1
Einhardt	Rudolf	NA	1
Lindqvist	Sune	NA	1
NA	NA	A. L. O. E	1
NA	NA	Persson, Alfred;Svensson, Karl	1
Mossberg	Petter	NA	1
NA	NA	Gyllenör, Per,;Peder Swart	1
Palmberg	Jonas Gustaf Wilhelm	NA	1
Emery	John L	NA	1
Spongberg	Ernest A	NA	1
Lundh	Asta	NA	1
NA	NA	Böök, Fredrik,;Kärnell, Karl-Åke	1
NA	NA	Haddon, Cort Alfred;Seler, George Eduard;Hartman, Carl Vilhelm	1
NA	NA	Nordström, Ludvig,;Nordström, Ludvig	1
NA	NA	Hult, Anders,;Larson, S. G.;Norelius, Eric	1
NA	NA	Norling-Christensen, Hans;Glob, P. V.,;Brønsted, Johannes	1
Rosing-Schow	F	NA	1
Salokivi	Majsi	NA	1
Rostrup Bøyesen	Lars	NA	1
Jacobsen	E	NA	1
NA	NA	Monrad, S.;Lichtenstein, Adolf	1
Hjerrild	N	NA	1
Lyytinen	A. A	NA	1
Wärnhjelm	Henrik	NA	1
NA	NA	Dahlberg, Ragnar;Äijälä, Monica;Hagman, Max,;Sundman, Veronica	1
Henningsen	Sven	NA	1
Ravnholt	H	NA	1
Suova	Maija	NA	1
NA	NA	Petersen, H.;Petersen, N. P.	1
Hjelt-Cajanus	Esther	NA	1
Jansson	Britta	NA	1
Oppenhejm	Harriet	NA	1
NA	NA	Taipale, M.;Musros, Helena	1
Hartmann	Jørgen B	NA	1
Aarflot	O	NA	1
Kari	Olavi	NA	1
Hommerberg	S	NA	1
Munthe	Wilhelm	NA	1
Storm	Halvor	NA	1
Cederlöf	H	NA	1
Walle	A	NA	1
NA	NA	Scharffenberg, J.;Moberg, Vilhelm	1
Togeby	Sigurd	NA	1
Finger	A	NA	1
Tanttu	Erkki	NA	1
NA	NA	Demer, Bent;Grunnet, Niels	1
Schadewaldt	H	NA	1
Paischeff	A	NA	1
NA	NA	Longfors, Evald;Nielsen, Palle	1
Hingst	A	NA	1
Partanen	Jorma	NA	1
Kuoppala	Leo	NA	1
Pettersen	R	NA	1
Gudme	Inger	NA	1
Karlsen	Søren	NA	1
Lundbo	Orla	NA	1
Barfoed	Liv	NA	1
NA	NA	Barfoed, Liv;Schjærven, Henry	1
Dalhoff	Else	NA	1
NA	NA	Montigny, André;Perregaux, Paul	1
Guidi	A	NA	1
Taipale	Mikko	NA	1
Matthiesson	Sigrid	NA	1
NA	NA	Mendonça Lima, Rosinha de;Calmon, Pedro,;Pacheo, Armando	1
Simonsen	Emilie	NA	1
Horne	Ben	NA	1
Sørensen	Svend	NA	1
NA	NA	Meyer-Lüne, Ilse;Lindstrand, Vicke	1
Kromann	A	NA	1
NA	NA	Elmquist, Carl Johan,;Sørensen, Hans	1
NA	NA	Elfelt, Kjeld,;Fabricius, Anne	1
Turja	H. A	NA	1
Gadolin	A. v	NA	1
NA	NA	Thulin, J. G.,;Hardelin, C.	1
Wigren	N	NA	1
Stenberg	Lolo	NA	1
Tötterman	M	NA	1
Zimmermann	W	NA	1
Venning	C. W	NA	1
Ravnholt	Henning	NA	1
Dujovne	León	NA	1
Nielsen	Torben	NA	1
Jonsson	Barbro	NA	1
Munck	Willy	NA	1
NA	NA	Lagerlöf, Selma,;Hollander-Lossow, Else von	1
NA	NA	Lagerkvist, Pär,;Lagerkvist, Pär,;Mesterton, Erik,;Harding, Denys Clement Wyatt	1
Salomaa	Marita	NA	1
NA	NA	Rutter, Owen,;Mackenzie-Grieve, Averil;Beamish, Huldine Violet;Barker-Mill, Peter	1
Vernier	M. R	NA	1
Mussey	June Barrows	NA	1
NA	NA	Marvède	1
Maré	Rolf de	NA	1
NA	NA	Majewski, Ulrich;Oeltze von Lobenthal, Günter;Haag, Karl;Kranz, Kurt	1
Bershai	Sylvia	NA	1
Gagnebin-Maurer	Marianne	NA	1
Zwegbergk	Ola	NA	1
Colliander	Ina	NA	1
Jundt	Pierre	NA	1
Collin	Karin	NA	1
NA	NA	American Philatelic Society	1
Hendrickson	David	NA	1
Antevs	Ernst	NA	1
Sadeniemi	Salme	NA	1
NA	NA	Winther, Chr.;Bech, Poul	1
Hilleren	Per	NA	1
Journel	Vera de	NA	1
Storset	Sigrun	NA	1
Roos	Veera	NA	1
Andersen	Birger H	NA	1
Bryn	Sofie	NA	1
NA	NA	Þórarinn Guðnason	1
Hesselund	Eyolf	NA	1
Petersen	Edv	NA	1
Schlanbusch	Erna	NA	1
Pellinen	Liisa	NA	1
NA	NA	Järvinen, Laila;Maliston, Helena	1
Ismala	Eino	NA	1
Halonen	Matti	NA	1
Mathiesen	Eva	NA	1
Strand	Gerd	NA	1
NA	NA	Wester, Terttu;Mäntylä, Meri	1
Diesen	Gerda	NA	1
Raunkjaer	Adda	NA	1
Bergmann	Hilda	NA	1
Juel-Jørgensen	Gunnar	NA	1
Åmdal	Olav	NA	1
Dahll	Agnes	NA	1
NA	NA	Soveri, Sorella;Lyy, Toivo	1
Juel Jørgensen	Gunnar	NA	1
Mörk	P	NA	1
NA	NA	Mäntylä, Kyllikki;Nuormaa, Arvi	1
Tikka	Aili	NA	1
NA	NA	Tikka, Aili;Laipio, Kirsti	1
NA	NA	Axel Guðmundsson	1
Guidi	Augusto	NA	1
Rebêlo	Marques	NA	1
Ribeiro	Araujo	NA	1
Marks-Jørgensen	H	NA	1
Tola	J. S	NA	1
Kreutzfeld	Kurt	NA	1
Zidbäck	John	NA	1
NA	NA	Dons, Aage,;Winther, Lis	1
Hansen	Holger	NA	1
Saxegaard	Annik	NA	1
Olkkonen	Väinö	NA	1
NA	NA	Olsoni, Emerik,;Lyy, Toivo	1
Mikola	Eeva	NA	1
Anto	Aito	NA	1
NA	NA	Gunnar Árnason,;Barbara W. Árnason	1
Kilpeläinen	Matti	NA	1
NA	NA	Koch, Johan;Lindstrand, Vicke	1
Fribert	Christen	NA	1
Rode	Edith	NA	1
Boëtius	Holger	NA	1
Elenius	Aino	NA	1
NA	NA	Wulff, Johannes,;Hesselager, Haakon	1
Hepner	Julius	NA	1
Mörk	Petter	NA	1
Taube	Saimi	NA	1
Vegel	Jon	NA	1
NA	NA	Terziani, Ada;Gadda, Carlo Emilio	1
NA	NA	Damkier, Merete;Spanggaard, Kristen D.	1
Sandqvist	Rolf	NA	1
Krokfors	Annie	NA	1
Tång	H	NA	1
Zweygbergk	O	NA	1
Jacobsson	Santeri	NA	1
NA	NA	Meyer, Ernst A.,;Erlandson, Simon,;Gerring, Hugo	1
NA	NA	Bollvik, G.;Blum, Hugo	1
NA	NA	Blum, Hugo,;Bollvik, G.	1
NA	NA	Algard, Arne,;Ericson, Stig	1
Hallseen	John	NA	1
NA	NA	Andersson, Aksel,;Schück, Henrik	1
Iversen	Fridthjov	NA	1
NA	NA	Stoopendaal, Georg,;Heurlin, Theodor,;Åberg, E.	1
NA	NA	Ekman, Sven,;Borg, Folke,;Lundblad, Olov;Tullgren, Albert	1
Talvitie	Oiva	NA	1
NA	NA	Seymer, L.;Stewart, Isabel M.;Dock, Lavinia L.	1
Isomeri	Liisa	NA	1
Ritala	A. M	NA	1
Jansson	J. I	NA	1
Ringquist	Margareta	NA	1
von Schantz	Knut	NA	1
NA	NA	Saurio, Elli;Soldan, B.	1
NA	NA	Vogt-Möller, P.;Jarlöv, E.;Brinch, O.	1
NA	NA	Fankhauser, E.;Zimmermann, W.	1
Rosén	N. F	NA	1
Josephson	G	NA	1
Segerstråle	C	NA	1
Seeve	O	NA	1
De Laval	Gustaf	NA	1
NA	NA	Svahn, Olov,;Hallendorff, Herman;Woxén, Ragnar	1
Lillingston	Claude	NA	1
Lehtonen	R	NA	1
Sandberg	B	NA	1
NA	NA	Mårtenson, Gunnar,;Jäntti, Y. A.	1
NA	NA	Aaltonen, Aleksi;Utrio, Untamo	1
NA	NA	Kemiläinen, Lauri;Viljanen, Lauri	1
Forselles	G. af	NA	1
Andreen	G. A	NA	1
Suolahti	Eino E	NA	1
Ringbom	Lars-Ivar	NA	1
Melgaard	P	NA	1
Olson	O. N	NA	1
Fougstedt	Nils-Eric	NA	1
Fladby	Rolf	NA	1
Taube	Saima Sigrid	NA	1
Solaas	Hjördis	NA	1
Goderstad	Reidun	NA	1
Johnssen	Arne	NA	1
Fridericia	Lissie Elsass	NA	1
Vala	Katri	NA	1
NA	NA	Hirvensalo, Lauri,;Lahti, Pentti	1
Salo	Kalle	NA	1
Ylinen	Liisa	NA	1
NA	NA	Leifur Haraldsson	1
Lavio	Niilo	NA	1
Kaila	Anneli	NA	1
Saikkonen	Kirsti	NA	1
Nielsen	Dorothea	NA	1
Obel-Jørgensen	Hildeborg	NA	1
NA	NA	Lauesen, Marcus,;Stage, Mads	1
Nádass	József	NA	1
Kivimäki	U	NA	1
NA	NA	Porkka, Paula;Havu, Teijo	1
Meltti	Väinö	NA	1
Ernout	A	NA	1
Åkerberg	Lars	NA	1
NA	NA	Bonsdorff, M. v.;Lehtonen, A.	1
Anderson	O. V	NA	1
Fougstedt	Lilli	NA	1
NA	NA	Suominen, O.;Teräskivi, E.	1
Rantrud	Mary	NA	1
NA	NA	Euklides	1
NA	NA	Glimberg, Carl-Fredrik,;Bosrup, Bo	1
Glimberg	Carl-Fredrik	NA	1
Stivène	André	NA	1
Sandburg	Carl	NA	1
Bachmann-Isler	Maria	NA	1
NA	NA	Österling, Anders,;Pellerin, Jean Victor	1
Ager	John Curtis	NA	1
NA	NA	Stenström, Walter,;Granér, Cyrus	1
NA	NA	Smedberg, Alfred,;Moe, Louis	1
NA	NA	Blomkvist, Helge;Ernboger, Karl-Erik;Lindhè, Curt,;Sternberg, Rune	1
Clasaeus	Jan-Erik	NA	1
Hagström	Elsa	NA	1
Stryienski	Casimir	NA	1
Söderström	Wilhelmina	NA	1
Mathiasson	M. P	NA	1
Walldén	Ebba	NA	1
NA	NA	Strindberg, August,;Rosenius, Paul	1
NA	NA	Axelsson Lindqvist, Axel;Fagerlund, Emil	1
NA	NA	Emanuelsson, Vendela,;Copping, Harold	1
